Keyword;Position;Previous Position;Search Volume;Keyword Difficulty Index;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends;Timestamp
"bi level homes interior design";"9";"6";"30";"80.94";"3.73";"https://www.houzz.com/bi-level";"0.00";"0.00";"0.36";"2730000";"0.29,0.29,0.29,0.43,0.29,0.43,0.29,0.29,0.57,0.29,1.00,1.00";"1508715859"
"interior design bedroom ideas on a budget";"65";"0";"20";"82.12";"1.79";"https://www.houzz.com/discussions/1036216/small-but-glamorous-bedroom-ideas-on-a-budget";"0.00";"0.00";"0.89";"0";"0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.29,0.14,0.29,1.00";"1509492050"
"painting interior concrete walls";"19";"24";"40";"78.73";"3.08";"https://www.houzz.com/painted-concrete-walls";"0.00";"0.00";"0.28";"24300000";"0.80,0.80,0.80,0.60,1.00,0.60,0.60,0.80,0.60,0.60,1.00,1.00";"1508673846"
"beauty salon interiors";"8";"8";"10";"77.52";"3.42";"https://www.houzz.com/beauty-salon";"0.00";"0.00";"0.48";"995000";"0.50,0.50,0.50,0.50,0.50,0.50,0.50,1.00,0.50,0.50,1.00,0.50";"1509228345"
"wood interior wall paneling";"20";"17";"170";"71.01";"1.20";"https://www.houzz.com/wood-interior-wall-panels";"0.00";"0.00";"1.00";"5010000";"0.81,0.42,0.54,0.54,0.35,0.65,0.65,0.54,0.42,0.65,1.00,1.00";"1505420470"
"curtain design for home interiors";"9";"0";"10";"77.12";"2.06";"https://www.houzz.com/bedroom-curtain-ideas";"0.00";"0.00";"0.99";"37100000";"0.00,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,1.00";"1510504067"
"curtain design for home interiors";"8";"9";"10";"77.12";"2.06";"https://www.houzz.com/latest-curtains-designs";"0.00";"0.00";"0.99";"37100000";"0.00,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,1.00";"1510504067"
"luxury mansion interior";"43";"0";"20";"78.49";"4.61";"https://www.houzz.com/photo/2527499-michael-molthan-luxury-homes-interior-design-group-traditional-entry-dallas";"0.00";"0.00";"0.03";"40200000";"0.33,0.67,0.33,0.33,0.67,0.67,0.67,0.33,0.67,0.67,1.00,1.00";"1509100723"
"interior house paint";"22";"29";"480";"80.87";"3.67";"https://www.houzz.com/most-popular-interior-paint-colors";"0.00";"0.00";"0.89";"81300000";"1.00,0.81,0.66,0.81,0.66,0.66,1.00,1.00,0.81,0.66,1.00,0.81";"1508772069"
"house paint design interior";"13";"0";"10";"80.19";"2.76";"https://www.houzz.com/most-popular-interior-paint-colors";"0.00";"0.00";"0.63";"71600000";"0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,1.00";"1510523247"
"designs for homes interior";"8";"7";"10";"82.69";"2.76";"https://www.houzz.com/photos";"0.00";"0.00";"0.80";"67800000";"0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,1.00,1.00,1.00";"1510489272"
"interior rendering software";"29";"26";"20";"63.18";"3.07";"https://www.houzz.com/ideabooks/28084404/list/design-practice-how-to-pick-the-right-drawing-software";"0.00";"0.00";"1.00";"17700000";"0.67,0.67,0.33,0.67,0.67,0.67,0.33,0.33,0.33,0.67,1.00,0.67";"1509131735"
"home depot window shutters interior";"31";"0";"40";"75.71";"2.24";"https://www.houzz.com/discussions/169810/white-shutter-swinging-saloon-doors";"0.00";"0.00";"1.00";"5690000";"0.71,0.57,0.57,0.43,0.43,0.57,1.00,0.57,0.71,0.57,0.57,1.00";"1508674659"
"the interior design institute";"53";"42";"210";"62.83";"2.76";"https://www.houzz.com/pro/yhinds/the-interior-design-institute";"0.00";"0.00";"0.61";"73500000";"0.66,0.66,0.53,0.66,0.44,0.66,0.53,0.66,0.53,0.53,1.00,1.00";"1510725771"
"interior desighns";"8";"10";"10";"64.05";"6.17";"https://www.houzz.com/professionals/interior-designer";"0.00";"0.00";"0.68";"34100000";"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00";"1509512597"
"interior room divider";"19";"0";"20";"81.79";"3.51";"https://www.houzz.com/photos/screens-and-room-dividers";"0.00";"0.00";"0.90";"31900000";"0.67,0.67,0.33,0.33,1.00,1.00,0.67,0.67,0.33,0.33,0.33,0.33";"1509493070"
"pizza shop interior design";"47";"72";"40";"78.39";"2.82";"https://www.houzz.com/indoor-pizza-oven";"0.00";"0.00";"0.40";"3030000";"0.56,0.78,0.33,1.00,0.33,0.33,0.11,0.56,0.11,0.78,0.78,0.78";"1510369643"
"interior door handles cheap";"25";"26";"10";"77.68";"2.19";"https://www.houzz.com/discussions/876080/updating-interior-door-handles";"0.00";"0.00";"1.00";"1800000";"0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.00,0.50,0.50,1.00,0.50";"1509247791"
"replacement interior door handles";"27";"43";"70";"88.14";"1.93";"https://www.houzz.com/discussions/876080/updating-interior-door-handles";"0.00";"0.00";"0.84";"3420000";"0.56,0.44,1.00,0.33,1.00,1.00,0.22,0.56,0.22,0.44,0.44,0.44";"1507297410"
"3d interior rendering services";"77";"62";"40";"37.71";"13.39";"https://www.houzz.com/pro/3darchitecturals12/3d-architectural-rendering";"0.00";"0.00";"0.83";"11000000";"1.00,0.33,0.78,0.22,0.78,0.22,0.44,0.44,0.11,0.78,0.78,0.78";"1510353642"
"interior glass sliding door";"27";"21";"20";"69.18";"1.35";"https://www.houzz.com/photos/interior-doors";"0.00";"0.00";"1.00";"14200000";"0.33,0.67,0.33,0.67,0.33,1.00,1.00,0.67,0.33,0.33,1.00,0.67";"1509405406"
"outswing interior door";"67";"48";"70";"77.57";"1.83";"https://www.houzz.com/discussions/3031037/urgent-converting-inswing-door-to-outswing-door";"0.00";"0.00";"0.99";"434000";"0.33,1.00,1.00,0.44,1.00,0.11,0.22,0.78,0.22,0.44,0.44,1.00";"1510353022"
"lodge interior design ideas";"15";"14";"10";"74.31";"1.75";"https://www.houzz.com/rustic-cabin-interior";"0.00";"0.00";"0.50";"16900000";"0.50,1.00,0.50,0.50,0.50,0.50,0.50,1.00,0.50,0.50,1.00,1.00";"1509228243"
"lodge interior design ideas";"16";"16";"10";"74.31";"1.75";"https://www.houzz.com/mountain-lodge";"0.00";"0.00";"0.50";"16900000";"0.50,1.00,0.50,0.50,0.50,0.50,0.50,1.00,0.50,0.50,1.00,1.00";"1509228243"
"interior roller shutters";"49";"57";"10";"61.18";"2.31";"https://www.houzz.com/pro/ktcardwell/kimbel-roller-shutters-and-doors";"0.00";"0.00";"1.00";"11900000";"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00";"1510544468"
"top rated interior paints";"8";"11";"30";"82.33";"1.66";"https://www.houzz.com/discussions/738455/what-is-the-best-interior-paint-brand-with-the-best-colors";"0.00";"0.00";"0.86";"2750000";"0.43,1.00,0.29,0.29,0.43,0.14,0.29,0.14,0.29,0.29,0.29,0.57";"1508734724"
"interior photographer";"32";"0";"90";"32.11";"3.73";"https://www.houzz.com/professionals/photographer/toronto";"0.00";"0.00";"0.47";"73700000";"1.00,0.64,0.50,0.64,0.50,0.50,0.64,0.50,0.50,0.64,0.64,1.00";"1508352639"
"boat interior designs";"8";"12";"10";"62.21";"1.03";"https://www.houzz.com/boat-interior-design";"0.00";"0.00";"0.48";"17000000";"0.50,0.50,0.50,0.50,1.00,1.00,0.50,0.50,0.50,0.50,0.50,1.00";"1510659469"
"baby interior design";"10";"12";"10";"57.28";"4.05";"https://www.houzz.com/baby-nursery-interior-design";"0.00";"0.00";"0.11";"69700000";"1.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50";"1509210098"
"how to charge for interior design services";"24";"41";"90";"71.50";"1.42";"https://www.houzz.com/ideabooks/3293842/list/how-to-work-with-an-interior-designer";"0.00";"0.00";"0.26";"31600000";"0.22,0.11,0.11,0.56,0.11,1.00,0.78,1.00,0.33,0.11,0.11,0.44";"1509687426"
"palace interior blinds";"76";"0";"90";"82.36";"5.86";"https://www.houzz.com/product/18931475-laura-ashley-summer-palace-wallpaper-eclectic-wallpaper";"0.00";"0.00";"0.87";"559000";"0.22,0.44,0.11,0.56,0.11,1.00,0.33,0.33,0.78,0.11,0.11,0.11";"1509722429"
"neon interior paint";"73";"89";"20";"81.68";"1.96";"https://www.houzz.com/neon-painting";"0.00";"0.00";"1.00";"2320000";"1.00,0.67,0.67,0.67,0.67,1.00,0.33,0.33,0.67,0.67,0.33,0.67";"1509406294"
"decorator interior";"5";"9";"10";"68.98";"1.83";"https://www.houzz.com/professionals/interior-designer";"0.00";"0.00";"0.48";"30400000";"0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,1.00";"1510453369"
"asian interior design ideas";"9";"7";"20";"73.38";"2.76";"https://www.houzz.com/contemporary-asian-interior-design-ideas";"0.00";"0.00";"0.45";"19300000";"0.67,0.33,0.67,1.00,0.67,0.33,0.33,0.67,0.67,0.33,0.67,0.67";"1508941545"
"asian interior design ideas";"8";"6";"20";"73.38";"2.76";"https://www.houzz.com/photos/asian";"0.00";"0.00";"0.45";"19300000";"0.67,0.33,0.67,1.00,0.67,0.33,0.33,0.67,0.67,0.33,0.67,0.67";"1508941545"
"interior decorating help";"13";"15";"40";"74.77";"3.18";"https://www.houzz.com/ideabooks/19837206/list/12-key-decorating-tips-to-make-any-room-better";"0.00";"0.00";"0.75";"58700000";"1.00,0.80,1.00,0.80,0.80,0.80,0.60,0.60,0.80,0.60,1.00,0.80";"1508619173"
"interior design schools denver";"56";"46";"70";"69.39";"21.01";"https://www.houzz.com/professionals/interior-designer/denver";"0.00";"0.00";"0.84";"12700000";"0.78,0.78,0.78,0.78,1.00,1.00,1.00,0.56,0.78,0.56,1.00,0.56";"1508479195"
"boys room interior design";"8";"16";"10";"86.90";"1.52";"https://www.houzz.com/photos/kids/gender--boy";"0.00";"0.00";"0.78";"34000000";"1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00";"1509151609"
"interior for bedroom";"30";"0";"10";"78.69";"1.85";"https://www.houzz.com/photos/traditional/bedroom";"0.00";"0.00";"0.65";"245000000";"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00";"1510502025"
"beige interior design";"3";"4";"10";"66.99";"3.59";"https://www.houzz.com/pro/beyondbeigeid/beyond-beige-interior-design-inc";"0.00";"0.00";"0.18";"87200000";"0.33,0.33,0.33,0.33,0.33,0.67,0.33,0.33,0.33,0.33,0.67,1.00";"1509209841"
"beige interior design";"4";"3";"10";"66.99";"3.59";"https://www.houzz.com/photos/living-room/color--Beige";"0.00";"0.00";"0.18";"87200000";"0.33,0.33,0.33,0.33,0.33,0.67,0.33,0.33,0.33,0.33,0.67,1.00";"1509209841"
"interior design in europe";"28";"0";"70";"61.23";"14.83";"https://www.houzz.com/photo/2377574-interior-design-in-europe-traditional-living-room-barcelona";"0.00";"0.00";"0.05";"61800000";"0.71,0.14,1.00,0.43,1.00,0.14,0.14,0.14,0.57,1.00,1.00,0.57";"1510022213"
"dream homes interior";"11";"22";"20";"70.64";"2.26";"https://www.houzz.com/pictures-of-dream-homes";"0.00";"0.00";"0.15";"5820000";"0.50,0.50,0.25,0.50,0.50,0.75,0.25,0.75,1.00,0.50,1.00,0.50";"1509404847"
"french interior decorating";"40";"61";"20";"77.39";"1.51";"https://www.houzz.com/pictures-of-french-country-decorating";"0.00";"0.00";"0.86";"24500000";"0.25,0.25,0.25,0.50,1.00,1.00,0.50,0.25,0.75,0.50,0.75,0.75";"1509491107"
"interior paint colors ideas for homes";"12";"10";"10";"83.40";"1.95";"https://www.houzz.com/most-popular-interior-paint-colors";"0.00";"0.00";"0.66";"90200000";"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00";"1506798225"
"wooden interior doors for sale";"20";"23";"10";"73.68";"1.35";"https://www.houzz.com/wood-interior-doors";"0.00";"0.00";"1.00";"14800000";"0.33,0.33,0.33,0.00,0.33,0.33,0.33,0.33,0.33,0.33,1.00,0.33";"1509565139"
"texas interior design license";"35";"0";"90";"64.05";"15.00";"https://www.houzz.com/professionals/interior-designer/dallas";"0.00";"0.00";"0.13";"1220000";"0.22,1.00,0.11,0.44,0.11,0.78,0.78,0.78,0.33,0.11,0.11,0.33";"1509673848"
"drawing for interior design";"15";"0";"20";"78.40";"9.67";"https://www.houzz.com/ideabooks/28084404/list/design-practice-how-to-pick-the-right-drawing-software";"0.00";"0.00";"0.14";"95200000";"0.67,1.00,0.67,0.33,0.67,0.33,0.67,0.33,0.33,0.67,1.00,0.33";"1509431142"
"interior door sizes standard";"30";"0";"10";"68.52";"3.70";"https://www.houzz.com/discussions/674667/ceiling-height-and-interior-door-height";"0.00";"0.00";"0.29";"38600000";"0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.33,0.33,1.00,0.33";"1510487029"
"home depot interior window shutters";"15";"17";"40";"77.41";"1.73";"https://www.houzz.com/discussions/3979211/recommendation-for-exterior-shutters-not-home-depot-or-lowes";"0.00";"0.00";"1.00";"4350000";"1.00,0.33,0.33,0.78,0.33,0.22,0.11,0.44,0.11,0.78,0.78,0.33";"1510400056"
"apartment interior decorating";"21";"20";"40";"86.55";"2.90";"https://www.houzz.com/professionals/interior-designer/dallas";"0.00";"0.00";"0.47";"26900000";"0.57,0.43,1.00,0.43,0.29,0.29,0.29,0.57,1.00,0.71,0.71,0.71";"1508620326"
"wooden interior french doors";"38";"0";"20";"74.71";"1.21";"https://www.houzz.com/photos/60066928/Clear-15-Lite-Wood-French-Double-Door-615x8175-Both-Active-In-Swing-contemporary-interior-doors";"0.00";"0.00";"1.00";"4100000";"0.75,0.50,0.25,0.25,0.50,0.25,0.75,0.25,0.50,0.50,1.00,1.00";"1506353512"
"what color to paint interior of house";"17";"15";"40";"80.03";"1.87";"https://www.houzz.com/most-popular-interior-paint-colors";"0.00";"0.00";"0.46";"8640000";"1.00,0.33,0.33,0.78,0.33,0.22,0.11,0.44,0.11,0.78,0.78,0.33";"1510372622"
"light in interior design";"11";"12";"10";"74.54";"4.01";"https://www.houzz.com/interior-design-lighting";"0.00";"0.00";"0.17";"176000000";"0.67,0.33,0.33,0.33,0.33,0.33,0.67,1.00,0.67,0.33,0.33,0.33";"1509295732"
"freelance interior designer portfolio";"37";"29";"90";"70.57";"1.68";"https://www.houzz.com/professionals/interior-designer/new-york";"0.00";"0.00";"0.61";"9290000";"0.22,0.33,1.00,0.44,1.00,1.00,0.56,0.22,0.56,0.33,0.33,0.33";"1509682281"
"interior wall dividers";"22";"16";"10";"73.56";"4.48";"https://www.houzz.com/wall-divider";"0.00";"0.00";"1.00";"4520000";"0.50,0.50,0.50,0.50,0.50,0.50,1.00,0.50,0.50,0.50,0.50,0.50";"1509310219"
"interior pillars and columns";"6";"8";"10";"72.02";"1.18";"https://www.houzz.com/interior-columns";"0.00";"0.00";"1.00";"12000000";"0.50,0.50,0.50,1.00,0.50,1.00,0.50,0.50,1.00,1.00,1.00,1.00";"1509570020"
"folding interior door";"53";"25";"50";"78.36";"1.70";"https://www.houzz.com/photos/interior-doors";"0.00";"0.00";"0.92";"75400000";"0.45,0.27,0.45,0.45,0.64,1.00,0.36,0.64,0.64,0.45,0.64,0.45";"1508478135"
"decorative wood columns interior";"31";"0";"40";"68.16";"2.40";"https://www.houzz.com/decorative-wood-exterior-column";"0.00";"0.00";"1.00";"4610000";"0.29,0.43,0.43,0.29,0.71,0.57,0.57,0.29,0.57,0.43,1.00,1.00";"1508678446"
"interior garage lighting";"36";"0";"40";"81.98";"2.49";"https://www.houzz.com/inside-garage-ceiing-lighting";"0.00";"0.00";"1.00";"18800000";"1.00,0.43,0.29,0.29,0.29,0.57,0.57,0.43,0.71,0.57,0.71,0.29";"1508711931"
"cost to install interior french doors";"51";"52";"90";"82.38";"2.27";"https://www.houzz.com/ideabooks/21753153/list/upgrade-your-house-with-new-interior-doors";"0.00";"0.00";"0.69";"3860000";"0.22,0.33,0.11,0.44,0.11,0.78,0.33,0.22,0.78,0.11,0.11,1.00";"1509679681"
"interior designer for hire";"13";"17";"40";"81.72";"3.71";"https://www.houzz.com/ideabooks/3293842/list/how-to-work-with-an-interior-designer";"0.00";"0.00";"0.85";"2270000";"0.60,0.40,0.60,0.60,1.00,1.00,0.60,1.00,0.80,0.80,0.80,0.80";"1508732905"
"interior design schools in chicago";"83";"69";"50";"72.52";"19.72";"https://www.houzz.com/professionals/interior-designer/chicago";"0.00";"0.00";"0.88";"19800000";"0.80,1.00,0.60,1.00,0.80,0.80,1.00,1.00,0.80,1.00,1.00,1.00";"1508528350"
"install brick veneer interior wall";"82";"76";"10";"82.14";"1.95";"https://www.houzz.com/ideabooks/29398302/list/yes-you-can-use-brick-in-the-kitchen";"0.00";"0.00";"0.67";"889000";"0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.67,0.33,1.00,1.00";"1510503384"
"image of interior design";"6";"10";"10";"84.45";"12.37";"https://www.houzz.com/interior-design-photos";"0.00";"0.00";"0.50";"257000000";"0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00";"1509296699"
"image of interior design";"5";"11";"10";"84.45";"12.37";"https://www.houzz.com/photos";"0.00";"0.00";"0.50";"257000000";"0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00";"1509296699"
"sherwin williams interior design";"30";"16";"30";"80.91";"5.78";"https://www.houzz.com/most-popular-sherwin-williams-colors";"0.00";"0.00";"0.08";"13700000";"0.50,0.75,0.75,0.50,0.25,0.50,0.75,0.75,0.50,0.50,1.00,0.75";"1508768003"
"interior doors st louis";"17";"14";"90";"52.79";"2.15";"https://www.houzz.com/professionals/doors/st-louis";"0.00";"0.00";"0.64";"2660000";"0.22,0.33,1.00,0.44,1.00,1.00,0.56,0.22,0.56,0.33,0.33,0.33";"1509690033"
"interior faux stone panels canada";"45";"27";"50";"56.77";"1.58";"https://www.houzz.com/pro/canyonstonecanada/canyon-stone-canada";"0.00";"0.00";"1.00";"878000";"0.44,0.78,0.33,1.00,0.33,0.11,0.56,0.56,0.11,0.11,0.11,0.33";"1510335212"
"swinging french doors interior";"23";"0";"90";"75.09";"2.59";"https://www.houzz.com/pella-french-doors";"0.00";"0.00";"1.00";"5470000";"0.44,0.44,0.78,0.33,0.78,1.00,0.11,0.56,0.11,0.33,0.33,0.44";"1509681237"
"solid core interior prehung doors";"62";"54";"70";"66.12";"1.77";"https://www.houzz.com/ideabooks/1116380/list/houzz-planning-how-to-choose-an-interior-door";"0.00";"0.00";"1.00";"206000";"0.33,0.44,0.56,0.11,0.56,1.00,1.00,0.33,1.00,0.22,0.22,0.44";"1509954298"
"green interior paint colors";"20";"15";"50";"86.07";"2.34";"https://www.houzz.com/ideabooks/4773843/list/color-guide-how-to-work-with-green";"0.00";"0.00";"0.55";"10100000";"0.71,0.71,1.00,1.00,1.00,0.71,0.57,0.57,0.43,0.57,0.71,0.57";"1508581713"
"mediterranean interior design ideas";"4";"5";"10";"75.71";"6.55";"https://www.houzz.com/photos/mediterranean";"0.00";"0.00";"0.38";"13800000";"0.25,0.50,1.00,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.50";"1509209116"
"interior doors chicago";"18";"13";"90";"53.53";"3.09";"https://www.houzz.com/professionals/doors/chicago";"0.00";"0.00";"0.99";"3380000";"0.82,1.00,0.82,0.64,0.64,0.82,0.64,0.82,0.45,0.64,0.82,0.82";"1508347597"
"interior gas lights";"36";"24";"40";"64.75";"1.71";"https://www.houzz.com/gas-light-fixtures";"0.00";"0.00";"1.00";"1600000";"0.43,0.57,0.43,0.43,0.29,0.43,0.57,0.43,0.71,1.00,1.00,0.57";"1508679742"
"interior fabrics tulsa";"89";"84";"50";"79.02";"1.03";"https://www.houzz.com/pro/claudiafleck/vogue-interiors";"0.00";"0.00";"0.07";"1650000";"1.00,0.71,0.71,0.71,1.00,0.71,0.71,0.57,0.43,0.57,1.00,1.00";"1508720555"
"interior painting color tips";"26";"0";"20";"82.03";"2.14";"https://www.houzz.com/ideabooks/Color";"0.00";"0.00";"0.42";"7800000";"0.33,0.67,0.67,0.33,0.67,0.67,0.67,0.33,0.33,0.33,1.00,0.67";"1508936398"
"hanging a new interior door";"50";"57";"50";"81.59";"1.46";"https://www.houzz.com/ideabooks/21753153/list/upgrade-your-house-with-new-interior-doors";"0.00";"0.00";"0.22";"70200000";"0.78,0.44,0.44,1.00,0.44,0.11,0.22,0.56,0.22,1.00,1.00,0.44";"1510351909"
"fake bricks for interior walls";"38";"0";"70";"68.62";"1.23";"https://www.houzz.com/ideabooks/42430882/list/how-to-make-an-interior-brick-wall-work";"0.00";"0.00";"1.00";"1750000";"0.56,0.56,1.00,0.44,1.00,0.11,0.22,0.78,0.22,0.44,0.44,0.56";"1510285629"
"interior design software for mac";"74";"55";"70";"82.24";"2.99";"https://www.houzz.com/discussions/969911/best-mac-based-2d-3d-design-program-for-imac";"0.00";"0.00";"1.00";"9100000";"0.78,0.78,0.56,0.56,0.56,1.00,0.56,0.44,0.56,0.56,0.78,0.78";"1508439676"
"how to become a registered interior designer";"38";"49";"90";"72.97";"15.58";"https://www.houzz.com/ideabooks/1975146/list/california-law-license-to-practice-interior-design";"0.00";"0.00";"0.81";"1360000";"0.22,0.44,0.11,0.56,0.11,1.00,0.33,0.33,0.78,0.11,0.11,0.11";"1509672908"
"interior painting madison wi";"45";"46";"50";"44.98";"10.84";"https://www.houzz.com/pro/braunpaintingllc/braun-painting";"0.00";"0.00";"0.63";"671000";"0.78,0.56,0.44,0.11,0.44,0.22,0.22,0.78,0.22,1.00,1.00,0.56";"1510333985"
"interior plantscapes";"70";"64";"210";"57.68";"3.57";"https://www.houzz.com/pro/sandra-mobley/interior-plantscapes";"0.00";"0.00";"0.15";"140000";"1.00,0.81,0.81,0.81,1.00,0.81,1.00,0.81,0.81,0.81,1.00,0.81";"1510752458"
"inexpensive interior decorating ideas";"16";"17";"70";"88.46";"2.23";"https://www.houzz.com/inexpensive-interior-design-ideas";"0.00";"0.00";"0.96";"10000000";"0.33,0.78,1.00,0.33,1.00,1.00,0.22,0.56,0.22,0.44,0.44,0.78";"1509954533"
"replacement interior door";"15";"17";"30";"84.78";"2.79";"https://www.houzz.com/ideabooks/21753153/list/upgrade-your-house-with-new-interior-doors";"0.00";"0.00";"1.00";"55900000";"0.60,0.40,0.40,0.60,0.60,0.60,0.80,0.40,0.80,0.40,1.00,1.00";"1508961455"
"asu interior design";"36";"0";"70";"88.04";"8.20";"https://www.houzz.com/pro/lmu08161992/asu-interior-design";"0.00";"0.00";"0.38";"558000";"0.64,0.64,0.82,0.45,0.64,0.64,0.64,0.82,0.64,0.64,1.00,0.45";"1508419739"
"huttig interior doors";"26";"19";"30";"72.99";"2.66";"https://www.houzz.com/professionals/doors/c/Huttig--AR";"0.00";"0.00";"0.33";"7000";"0.60,1.00,0.40,0.20,0.40,0.40,0.60,0.40,0.60,0.40,0.80,0.80";"1509385221"
"interior design specialist";"26";"53";"30";"70.97";"12.21";"https://www.houzz.com/professionals/interior-designer/chicago";"0.00";"0.00";"0.65";"26800000";"0.25,0.75,0.50,0.50,0.50,0.50,0.75,0.75,0.50,0.75,0.50,1.00";"1508961759"
"interior decorator costs";"19";"16";"40";"80.01";"3.20";"https://www.houzz.com/ideabooks/3293842/list/how-to-work-with-an-interior-designer";"0.00";"0.00";"0.50";"574000";"1.00,0.78,0.56,0.22,0.56,0.33,0.33,1.00,0.33,0.11,0.11,0.78";"1510374228"
"interior wood stair railing kits";"28";"14";"90";"63.62";"1.13";"https://www.houzz.com/photos/stair-parts";"0.00";"0.00";"1.00";"1800000";"0.53,0.41,0.29,0.41,0.41,0.41,0.53,0.53,0.65,0.53,1.00,1.00";"1510884724"
"interior design computer programs free";"80";"82";"20";"68.68";"3.30";"https://www.houzz.com/discussions/861662/design-software";"0.00";"0.00";"0.91";"3960000";"0.50,0.25,0.25,0.25,0.25,1.00,0.75,0.50,0.50,0.75,1.00,0.25";"1508943023"
"painting house interior color schemes";"16";"17";"20";"84.23";"3.97";"https://www.houzz.com/ideabooks/Color-Palettes";"0.00";"0.00";"0.45";"1580000";"0.33,0.33,0.33,0.33,0.67,0.67,1.00,0.67,0.67,0.33,1.00,0.67";"1509098239"
"interior door hardware sets";"26";"29";"30";"75.13";"1.71";"https://www.houzz.com/photos/door-hardware";"0.00";"0.00";"1.00";"8260000";"0.40,0.40,0.40,0.60,1.00,1.00,1.00,0.60,0.60,0.40,0.60,0.40";"1509402292"
"interior decorating paint colors";"28";"27";"50";"84.30";"1.94";"https://www.houzz.com/most-popular-interior-paint-colors";"0.00";"0.00";"0.75";"18400000";"0.36,0.27,0.27,0.27,0.45,0.36,0.36,0.82,0.64,0.64,0.82,1.00";"1508583233"
"trend interior design";"7";"7";"10";"85.18";"1.69";"https://www.houzz.com/pro/peggycarman/trend-interior-design";"0.00";"0.00";"0.40";"45400000";"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00";"1509224497"
"interior decorator school";"63";"0";"110";"65.33";"12.45";"https://www.houzz.com/pro/cidinternational/certified-interior-decorators-international";"0.00";"0.00";"0.95";"5220000";"0.18,0.24,0.24,0.53,0.53,0.65,0.53,0.82,0.65,0.82,1.00,1.00";"1510838828"
"how do i get into interior design";"87";"0";"10";"78.34";"8.66";"https://www.houzz.com/discussions/778006/do-i-have-potential-to-go-into-interior-design-etc";"0.00";"0.00";"0.46";"182000000";"0.50,0.50,0.50,0.50,1.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50";"1510609129"
"interior design stylist";"85";"0";"10";"51.07";"5.33";"https://www.houzz.com/ideabooks/4934043/list/top-10-interior-stylist-secrets-revealed";"0.00";"0.00";"0.50";"23000000";"1.00,0.50,1.00,0.50,1.00,0.50,0.50,0.50,1.00,1.00,0.50,0.50";"1510584333"
"old interior door hardware";"66";"0";"50";"76.76";"1.45";"https://www.houzz.com/discussions/1201109/old-glass-knobs-are-driving-us-crazy";"0.00";"0.00";"1.00";"9910000";"0.78,0.56,0.44,0.11,0.44,0.22,0.22,0.78,0.22,1.00,1.00,0.56";"1510333219"
"interior decorating images";"11";"6";"20";"87.21";"1.47";"https://www.houzz.com/photos";"0.00";"0.00";"0.24";"86800000";"0.33,0.33,0.33,0.33,0.67,0.33,0.33,0.67,1.00,0.67,0.67,0.67";"1509423206"
"railing ideas interior";"8";"0";"10";"82.14";"1.67";"https://www.houzz.com/stair-railing";"0.00";"0.00";"0.96";"21800000";"0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.33,0.33,0.33,1.00,0.33";"1510485067"
"railing ideas interior";"7";"9";"10";"82.14";"1.67";"https://www.houzz.com/interior-railings";"0.00";"0.00";"0.96";"21800000";"0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.33,0.33,0.33,1.00,0.33";"1510485067"
"best paint for interior stairs";"14";"14";"40";"79.20";"1.26";"https://www.houzz.com/discussions/231878/pros-and-cons-of-painted-stair-treads";"0.00";"0.00";"1.00";"14600000";"0.33,1.00,0.22,0.78,0.22,0.78,1.00,0.11,0.44,0.22,0.22,0.33";"1510372981"
"inspire interior design";"6";"0";"10";"65.68";"7.18";"https://www.houzz.com/pro/inspireinteriordesignpg/inspire-interior-design";"0.00";"0.00";"0.59";"36600000";"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00";"1510678176"
